,artistName,trackName,audioType,msPlayed,inLibrary
1610,Justin Timberlake,Livin' Off the Land,Music,17812742,True
1611,Justin Timberlake,Midnight Summer Jam,Music,38847,False
1612,Justin Timberlake,Montana,Music,295236,False
1613,Justin Timberlake,Sauce,Music,20053,False
1614,Justin Timberlake,Say Something,Music,765488,False
1615,Justin Timberlake,Supplies,Music,2388053,True
1616,Justin Timberlake,"TKO (feat. J. Cole, A$AP Rocky & Pusha T) - Black Friday Remix",Music,382351,False
1617,Justin Timberlake,The Hard Stuff,Music,836075,False
1618,Justin Timberlake,Wave,Music,1325189,True
1619,Justin Timberlake,What Goes Around.../...Comes Around (Interlude),Music,3661588,True
1620,Justin Timberlake,Young Man,Music,479364,False
1621,KALEO,All The Pretty Girls,Music,269893,True
1622,KALEO,All The Pretty Girls - Recorded at Spotify Studios NYC,Music,307172,False
1623,KALEO,Automobile,Music,7455,True
1624,KALEO,Broken Bones,Music,2200934,True
1625,KALEO,Glass House,Music,505291,True
1626,KALEO,Hot Blood,Music,1096908,True
1627,KALEO,I Can't Go On Without You,Music,378200,True
1628,KALEO,No Good,Music,7088,True
1629,KALEO,Save Yourself,Music,6783,True
1630,KALEO,Vor í Vaglaskógi,Music,61892,True
1631,KALEO,Way Down We Go,Music,11037,True
1632,KALEO,Way Down We Go - Recorded at Spotify Studios NYC,Music,193297,False
1633,KAMAUU,BŭRGŭNDí,Music,3477,False
1634,KAMAUU,Jusfayu (feat. No Wyld),Music,703,False
1635,KG,Yes Indeed Freestyle (Solo),Music,4841,False
1636,KIDS SEE GHOSTS,4th Dimension,Music,3839621,True
1637,KIDS SEE GHOSTS,Cudi Montage,Music,745447,True
1638,KIDS SEE GHOSTS,Feel The Love,Music,248502,True
1639,KIDS SEE GHOSTS,Fire,Music,218127,True
1640,KIDS SEE GHOSTS,Freeee (Ghost Town Pt. 2),Music,1430,True
1641,KIDS SEE GHOSTS,Reborn,Music,472187,True
1642,Kacey Musgraves,Butterflies,Music,689179,False
1643,Kacey Musgraves,Golden Hour,Music,466470,False
1644,Kacey Musgraves,Happy & Sad,Music,28160,False
1645,Kacey Musgraves,High Horse,Music,11459,False
1646,Kacey Musgraves,Lonely Weekend,Music,1116526,False
1647,Kacey Musgraves,Love Is A Wild Thing,Music,51483,False
1648,Kacey Musgraves,Mother,Music,81715,False
1649,Kacey Musgraves,"Oh, What A World",Music,246884,False
1650,Kacey Musgraves,Rainbow,Music,14036,False
1651,Kacey Musgraves,Slow Burn,Music,2121229,False
1652,Kacey Musgraves,Space Cowboy,Music,220192,False
1653,Kacey Musgraves,Velvet Elvis,Music,8277,False
1654,Kacey Musgraves,Wonder Woman,Music,145240,False
1655,Kali Uchis,"After The Storm (feat. Tyler, The Creator & Bootsy Collins)",Music,1646061,False
1656,Kali Uchis,Just A Stranger (feat. Steve Lacy),Music,223211,False
1657,Kamil,Bakugo!,Music,45930,False
1658,Kanye West,30 Hours,Music,36223,True
1659,Kanye West,Addiction,Music,33475,True
1660,Kanye West,All Of The Lights,Music,600705,True
1661,Kanye West,All Of The Lights (Interlude),Music,124506,True
1662,Kanye West,Amazing,Music,246343,True
1663,Kanye West,Bad News,Music,1529,True
1664,Kanye West,Barry Bonds,Music,84902,True
1665,Kanye West,Black Skinhead,Music,169575,True
1666,Kanye West,Blame Game,Music,484586,True
1667,Kanye West,Blood On The Leaves,Music,272624,True
1668,Kanye West,Bound 2,Music,117382,True
1669,Kanye West,Can't Tell Me Nothing,Music,303293,True
1670,Kanye West,Celebration,Music,4387,True
1671,Kanye West,Champions,Music,241680,False
1672,Kanye West,Closed On Sunday,Music,5899954,True
1673,Kanye West,Coldest Winter,Music,981,True
1674,Kanye West,Dark Fantasy,Music,564984,True
1675,Kanye West,Devil In A New Dress,Music,354546,True
1676,Kanye West,Diamonds From Sierra Leone - Bonus Track,Music,746282,True
1677,Kanye West,Diamonds From Sierra Leone - Remix,Music,615761,True
1678,Kanye West,Don't Like.1,Music,445495,False
1679,Kanye West,Every Hour,Music,423020,True
1680,Kanye West,Everything I Am,Music,2902,True
1681,Kanye West,Everything We Need,Music,1242118,True
1682,Kanye West,FML,Music,112291,True
1683,Kanye West,Family Business,Music,789,True
1684,Kanye West,Famous,Music,133948,True
1685,Kanye West,Father Stretch My Hands Pt. 1,Music,331747,True
1686,Kanye West,Feedback,Music,286954,True
1687,Kanye West,Follow God,Music,3355802,True
1688,Kanye West,Frank's Track,Music,5154,True
1689,Kanye West,Freestyle 4,Music,68893,True
1690,Kanye West,Get Em High,Music,11660,True
1691,Kanye West,God Is,Music,495236,True
1692,Kanye West,Gone,Music,646011,True
1693,Kanye West,Gorgeous,Music,737450,True
1694,Kanye West,Guilt Trip,Music,399388,True
1695,Kanye West,Hands On,Music,527421,True
1696,Kanye West,Heard 'Em Say,Music,791350,True
1697,Kanye West,Heartless,Music,576274,True
1698,Kanye West,Hell Of A Life,Music,48108,True
1699,Kanye West,Highlights,Music,43653,True
1700,Kanye West,Hold My Liquor,Music,13769,True
1701,Kanye West,H•A•M,Music,28660,True
1702,Kanye West,I Am A God,Music,2763,True
1703,Kanye West,I Love Kanye,Music,2438,True
1704,Kanye West,I'm In It,Music,229715,True
1705,Kanye West,Jesus Is Lord,Music,118848,True
1706,Kanye West,Jesus Walks,Music,110991,True
1707,Kanye West,Last Call,Music,7119,True
1708,Kanye West,Lost In The World,Music,76466,True
1709,Kanye West,Love Lockdown,Music,1016701,True
1710,Kanye West,Low Lights,Music,2763,True
1711,Kanye West,Mercy,Music,331769,True
1712,Kanye West,Mercy.1,Music,2856,False
1713,Kanye West,Monster,Music,755372,True
1714,Kanye West,New God Flow.1,Music,837039,False
1715,Kanye West,New Slaves,Music,197579,True
1716,Kanye West,On God,Music,1272612,True
1717,Kanye West,On Sight,Music,124314,True
1718,Kanye West,POWER,Music,881031,True
1719,Kanye West,Paranoid,Music,19213,True
1720,Kanye West,Pinocchio Story,Music,1205,True
1721,Kanye West,Pt. 2,Music,172135,True
1722,Kanye West,Real Friends,Music,14575,True
1723,Kanye West,Roses,Music,4551,True
1724,Kanye West,Runaway,Music,1862621,True
1725,Kanye West,Say You Will,Music,377600,True
1726,Kanye West,See You In My Nightmares,Music,173588,True
1727,Kanye West,Selah,Music,1822307,True
1728,Kanye West,Send It Up,Music,109202,True
1729,Kanye West,Siiiiiiiiilver Surffffeeeeer Intermission,Music,1904,False
1730,Kanye West,So Appalled,Music,2120895,True
1731,Kanye West,Street Lights,Music,1172,True
1732,Kanye West,Through The Wire,Music,937,True
1733,Kanye West,Two Words,Music,72097,True
1734,Kanye West,Ultralight Beam,Music,325886,True
1735,Kanye West,Use This Gospel,Music,1116717,True
1736,Kanye West,Violent Crimes,Music,215320,False
1737,Kanye West,Wake Up Mr. West,Music,853,True
1738,Kanye West,Water,Music,1169849,True
1739,Kanye West,Waves,Music,265990,True
1740,Kanye West,We Major,Music,29376,True
1741,Kanye West,Welcome To Heartbreak,Music,1248966,True
1742,Kanye West,Who Will Survive In America,Music,21364,True
1743,Kanye West,Wolves,Music,4755,True
1744,Kasabian,Butcher Blues,Music,381629,False
1745,Katy Perry,Firework,Music,938,False
1746,Keith Urban,"John Cougar, John Deere, John 3:16",Music,221027,False
1747,Keith Urban,Somebody Like You,Music,322994,False
1748,Kemba,Exhale (feat. Smino),Music,101365,False
1749,Kendrick Lamar,A.D.H.D,Music,3574,False
1750,Kendrick Lamar,Alright,Music,292279,True
1751,Kendrick Lamar,Complexion (A Zulu Love),Music,264440,True
1752,Kendrick Lamar,DNA.,Music,14573,False
1753,Kendrick Lamar,FEEL.,Music,2577,False
1754,Kendrick Lamar,For Free? - Interlude,Music,517788,True
1755,Kendrick Lamar,For Sale? - Interlude,Music,821,True
1756,Kendrick Lamar,HUMBLE.,Music,203987,False
1757,Kendrick Lamar,HiiiPower,Music,2313,False
1758,Kendrick Lamar,Hood Politics,Music,138751,True
1759,Kendrick Lamar,How Much A Dollar Cost,Music,284978,True
1760,Kendrick Lamar,Institutionalized,Music,1219797,True
1761,Kendrick Lamar,King Kunta,Music,393902,True
1762,Kendrick Lamar,Momma,Music,84437,True
1763,Kendrick Lamar,Money Trees,Music,1246224,True
1764,Kendrick Lamar,Mortal Man,Music,1250,True
1765,Kendrick Lamar,Now Or Never - Bonus Track,Music,1078562,True
1766,Kendrick Lamar,Rigamortus,Music,177130,False
1767,Kendrick Lamar,The Blacker The Berry,Music,376570,True
1768,Kendrick Lamar,The Recipe - Bonus Track,Music,1134565,True
1769,Kendrick Lamar,These Walls,Music,600119,True
1770,Kendrick Lamar,Wesley's Theory,Music,1233958,True
1771,Kendrick Lamar,XXX. FEAT. U2.,Music,109111,False
1772,Kendrick Lamar,YAH.,Music,4671,False
1773,Kendrick Lamar,You Ain't Gotta Lie (Momma Said),Music,228750,True
1774,Kendrick Lamar,i,Music,91473,True
1775,Kendrick Lamar,m.A.A.d city,Music,8530,True
1776,Kendrick Lamar,u,Music,6495,True
1777,Kendrick Lamar,untitled 02 | 06.23.2014.,Music,341,False
1778,Kendrick Lamar,untitled 07 | 2014 - 2016,Music,149,False
1779,Kendrick Lamar,untitled 07 | levitate,Music,6960,False
1780,Kendrick Lamar,untitled 08 | 09.06.2014.,Music,3456,False
1781,Kenny Chesney,Noise,Music,4451,False
1782,Kenny Chesney,Summertime,Music,205608,False
1783,KennyHoopla,Lost Cause//,Music,54624,False
1784,Kesha,Learn To Let Go,Music,1207,False
1785,Kevin Abstract,Miserable America,Music,9777,False
1786,Kevin George,High Like This,Music,392889,False
1787,Kevin Krauter,Keep Falling in Love,Music,89482,False
1788,Key Glock,Since 6ix,Music,10802,False
1789,Khalid,8TEEN,Music,1344,False
1790,Khruangbin,Friday Morning,Music,141572,False
1791,Kid Bloom,Different State of Mind,Music,225531,False
1792,Kid Bloom,Electric U,Music,55853,False
1793,Kid Cudi,Baptized In Fire,Music,2307319,False
1794,Kid Cudi,Day 'N' Nite (nightmare),Music,2925,False
1795,Kid Cudi,Frequency,Music,80405,False
1796,Kid Cudi,Rose Golden,Music,35665,False
1797,Kid Cudi,Surfin',Music,175032,False
1798,Kid Rock,Po-Dunk,Music,8941,False
1799,Kids These Days,(Intro)Mental,Music,2389,True
1800,Kids These Days,Darling,Music,1550,True
1801,Kids These Days,Hard Times,Music,1408,True
1802,Kids These Days,Walking Down The Line,Music,9120,True
1803,Kids These Days,Wasting Time,Music,54197,True
1804,King Gizzard & The Lizard Wizard,I'm Sleepin' In,Music,180358,False
1805,Kings Kaleidoscope,"Breathing Infinity (The Rush, Pt. 1)",Music,213797,False
1806,Kings Kaleidoscope,"Jumping from Jaded Heights (The Rush, Pt. 2)",Music,143324,False
1807,Kllo,Candid,Music,924624,False
1808,Kllo,Predicament,Music,161819,False
1809,Knox Fortune,Lil Thing,Music,47540,False
1810,Kodak Black,6th Sense,Music,1137,False
1811,Kodak Black,"If I'm Lyin', I'm Flyin'",Music,6942,False
1812,Kodak Black,MoshPit,Music,164038,False
1813,Kodak Black,Needing Something,Music,87516,False
1814,Kodak Black,Roll In Peace (feat. XXXTENTACION),Music,5989,False
1815,Kodak Black,Tunnel Vision,Music,429033,False
1816,Kodak Black,Up in Here,Music,27673,False
1817,Kodak Black,ZEZE,Music,1008965,False
1818,Kodak Black,ZEZE (feat. Travis Scott & Offset),Music,100890,False
1819,Kodaline,Hide and Seek,Music,294384,False
1820,Kodaline,Human Again,Music,7027,True
1821,Kodaline,Play the Game,Music,170654,False
1822,Kojaque,Attention All Customers (Interlude),Music,7825,False
1823,Kojaque,Bubby's Cream,Music,6652,False
1824,Kojaque,Eviction Notice,Music,850071,False
1825,Kojaque,Flu Shot,Music,7697,False
1826,Kojaque,Last Pint,Music,18030,False
1827,Kojaque,Love and Braggadocio,Music,46370,False
1828,Kojaque,Politicksis,Music,14675,False
1829,Kojaque,Safest Memory,Music,93743,False
1830,Kojaque,White Noise,Music,42433,False
1831,Kooley High,Days Passed Me By,Music,184693,False
1832,Kraak & Smaak,Naked,Music,59797,False
1833,Kurt Vile,Bassackwards,Music,127649,False
1834,Kweku Collins,Aya,Music,25088,False
1835,Kydd Jones,Duck'd Off,Music,39368,False
1836,Kylie Minogue,Can't Get You out of My Head,Music,1685,False
1837,LEISURE,Know You Better,Music,228912,False
1838,LEISURE,Money,Music,412784,False
1839,La La Land Cast,Another Day Of Sun,Music,573560,False
1840,La Reve,Wings of Glass,Music,8554,False
1841,Lady Gaga,Telephone,Music,111637,False
1842,Lake Street Dive,Good Kisser,Music,278,False
1843,Lana Del Rey,Doin' Time,Music,2405996,False
1844,Lana Del Rey,Summertime Sadness,Music,2837,False
1845,Larry June,Tough Love,Music,113205,False
1846,Larry Lovestein & The Velvet Revival,A Moment 4 Jazz,Music,196201,False
1847,Larry Lovestein & The Velvet Revival,Suspicions,Music,26795,False
1848,Le$,Lofi,Music,183591,False
1849,LeVeon Bell,Lotto,Music,34453,False
1850,LeVeon Bell,She Loves My Drip,Music,12277,False
1851,Led Zeppelin,Immigrant Song - Remaster,Music,2901,False
1852,Ledinsky,DonaldTrumpMakesMeWannaSmokeCrack,Music,4756,False
1853,Lee Fields & The Expressions,All I Need,Music,56965,True
1854,Lee Fields & The Expressions,Don't Leave Me This Way,Music,86591,True
1855,Lee Fields & The Expressions,Honey Dove,Music,249196,True
1856,Lee Fields & The Expressions,I Still Got It,Music,26048,False
1857,Lee Fields & The Expressions,In the Woods,Music,547579,True
1858,Lee Fields & The Expressions,It Rains Love,Music,832,False
1859,Lee Fields & The Expressions,Just Can't Win,Music,156122,True
1860,Lee Fields & The Expressions,Magnolia,Music,7359,True
1861,Lee Fields & The Expressions,Moonlight Mile,Music,82398,False
1862,Lee Fields & The Expressions,Paralyzed,Music,326971,True
1863,Lee Fields & The Expressions,Standing by Your Side,Music,18457,True
1864,Lee Fields & The Expressions,Still Gets Me Down,Music,4866,True
1865,Lenny Kravitz,Fly Away,Music,243021,False
1866,Leon Bridges,Bad Bad News,Music,416349,True
1867,Leon Bridges,Bet Ain't Worth the Hand,Music,786914,True
1868,Leon Bridges,Beyond,Music,480004,True
1869,Leon Bridges,Coming Home,Music,34613,True
1870,Leon Bridges,Lions,Music,424484,True
1871,Leon Bridges,Pull Away,Music,1962,False
1872,Leon Bridges,River,Music,92557,True
1873,Leon Bridges,Shine,Music,8810,True
1874,Leon Bridges,Shy,Music,12593,True
1875,Lewis Del Mar,H.D.L.,Music,380,True
1876,Lewis Del Mar,Live That Long,Music,907610,True
1877,Lewis Del Mar,Loud(y),Music,1275938,True
1878,Lewis Del Mar,Malt Liquor,Music,276064,True
1879,Lewis Del Mar,Memories,Music,1336142,True
1880,Lewis Del Mar,Painting (Masterpiece),Music,24420,True
1881,Lewis Del Mar,Such Small Scenes,Music,12445,True
1882,Lewis Del Mar,Tap Water Drinking,Music,359061,True
1883,Lewis Del Mar,Wave(s),Music,4658049,True
1884,Lianne La Havas,What You Don't Do - Tom Misch Remix,Music,233876,False
1885,Lil Baby,Drip Too Hard (Lil Baby & Gunna),Music,2298768,False
1886,Lil Baby,Leaked,Music,3030,False
1887,Lil Baby,Yes Indeed,Music,1089606,False
1888,Lil Bibby,Aww Man,Music,5908,False
1889,Lil Boom,Sad Nigga Hours,Music,133780,False
1890,Lil Dicky,Pillow Talking (feat. Brain),Music,189521,False
1891,Lil Nas X,Bring U Down,Music,31922,False
1892,Lil Nas X,C7osure (You Like),Music,62077,False
1893,Lil Nas X,Carry On,Music,6581,False
1894,Lil Nas X,Donald Trump,Music,5141,False
1895,Lil Nas X,F9mily (You & Me),Music,307850,False
1896,Lil Nas X,Kick It,Music,404268,False
1897,Lil Nas X,Old Town Road,Music,10289081,False
1898,Lil Nas X,Old Town Road (feat. Billy Ray Cyrus) - Remix,Music,11768816,False
1899,Lil Nas X,Old Town Road - Remix,Music,14311865,False
1900,Lil Nas X,Panini,Music,449104,False
1901,Lil Nas X,Rodeo,Music,202251,False
1902,Lil Peep,White Wine,Music,3808,False
1903,Lil Uzi Vert,The Way Life Goes (feat. Oh Wonder),Music,18770,False
1904,Lil Wayne,Can't Be Broken,Music,22156,False
1905,Lil Wayne,Drop The World,Music,229226,False
1906,Lil Wayne,How To Love,Music,145794,False
1907,Lil Wayne,Rich As Fuck,Music,228486,False
1908,Lil Wayne,Took His Time,Music,262399,False
1909,Linkin Park,Good Goodbye (feat. Pusha T and Stormzy),Music,8693,False
1910,Linkin Park,Heavy (feat. Kiiara),Music,26378,False
1911,Linkin Park,Numb,Music,117993,False
1912,Linkin Park,One More Light,Music,26261,False
1913,Lion Sphere,Particles In Motion,Music,74652,False
1914,Little Chief,Brighton Shore,Music,8085,False
1915,Little Chief,Gold in the Morning,Music,60959,False
1916,Little Chief,Lion's Den,Music,23711,False
1917,Little Chief,Mountain Song,Music,132810,False
1918,Little Chief,Old Blues,Music,26570,False
1919,Little Chief,Prelude,Music,4245,False
1920,Lizzo,Tempo (feat. Missy Elliott),Music,150673,False
1921,Lizzo,Truth Hurts,Music,173325,False
1922,Local Natives,Breakers,Music,547629,True
1923,Local Natives,Café Amarillo,Music,1280858,False
1924,Local Natives,Camera Talk,Music,89217,True
1925,Local Natives,Ceilings,Music,549576,True
1926,Local Natives,Coins,Music,490933,True
1927,Local Natives,Dark Days,Music,301041,True
1928,Local Natives,Fountain Of Youth,Music,7546,True
1929,Local Natives,Heavy Feet,Music,156450,True
1930,Local Natives,I Saw You Close Your Eyes,Music,564885,False
1931,Local Natives,Jellyfish,Music,359942,True
1932,Local Natives,Masters,Music,556965,True
1933,Local Natives,Shape Shifter,Music,1700,True
1934,Local Natives,Sun Hands,Music,348993,True
1935,Local Natives,The Only Heirs,Music,230216,False
1936,Local Natives,Wide Eyes,Music,46923,True
1937,Local Natives,Wooly Mammoth,Music,6594,True
1938,Local Natives,You & I,Music,61022,True
1939,Logic,Bounce,Music,187716,False
1940,Logic,Buried Alive,Music,3530,False
1941,Logic,Everybody Dies,Music,108602,False
1942,Logic,Keanu Reeves,Music,15018,False
1943,Logic,Legacy,Music,6074,False
1944,Logic,The Return,Music,8746,False
1945,Logic,Under Pressure,Music,631885,False
1946,Logic,Wrist,Music,6526,False
1947,London O'Connor,LOVE SONG,Music,4075,False
1948,Lord Huron,Ancient Names (Part I),Music,8761430,False
1949,Lord Huron,The Night We Met,Music,634402,False
1950,Lost Triibe,Fortune (feat. Sam Lachow),Music,1044654,False
1951,Lotus ,Sodium Vapor,Music,888089,False
1952,Lou Berry,Bloom - Remastered,Music,211223,True
1953,Louis Cole,Things (Edit),Music,211742,False
1954,Louis Prima,Pennies From Heaven,Music,85472,False
1955,Louis The Child,World On Fire,Music,368763,False
1956,Loyle Carner,Damselfly,Music,330197,False
1957,Loyle Carner,Mean It In The Morning,Music,2437,False
1958,Lucy Lu,Fakery,Music,5839,False
1959,Ludacris,Money Maker,Music,51548,False
1960,Lukas Graham,Love Someone,Music,20702,False
1961,Luniz,I Got 5 On It,Music,48223,False
1962,Lupe Fiasco,Blur My Hands (feat. Guy Sebastian),Music,1142765,False
1963,Lupe Fiasco,Mural,Music,1042634,False
1964,MANIK MC,This Is Livin',Music,1869,False
1965,MGMT,Electric Feel,Music,17344,False
1966,MGMT,Hand It Over,Music,5804,False
1967,MONEYPHONE,On Lock,Music,17290,False
1968,MOSSS,Here If You Want (Pale Blue),Music,217369,False
1969,Mac Ayres,Calvin's Joint,Music,760192,True
1970,Mac Ayres,Change Ya Mind,Music,184626,False
1971,Mac Ayres,Easy,Music,659109,True
1972,Mac Ayres,Fears,Music,5311,False
1973,Mac Ayres,Intro,Music,55567,True
1974,Mac Ayres,Lonely,Music,421482,True
1975,Mac Ayres,Next to You,Music,54060,False
1976,Mac Ayres,Roses,Music,1002,True
1977,Mac Ayres,Should We Take The Van?,Music,273352,True
1978,Mac Ayres,Show Me,Music,379851,True
1979,Mac Ayres,Slow Down,Music,384168,True
1980,Mac Ayres,The Devil's in the Details,Music,400544,True
1981,Mac DeMarco,Chamber Of Reflection,Music,705619,False
1982,Mac DeMarco,Honey Moon,Music,71691,False
1983,Mac Miller,Dang! (feat. Anderson .Paak),Music,1186532,False
