,date,artistName,audioType,msPlayed,weekday
513,2018-12-17,Troy,Music,7302,Monday
514,2018-12-17,Doc Robinson,Music,12550,Monday
515,2018-12-17,Vince Staples,Music,23208,Monday
516,2018-12-17,Fall Out Boy,Music,25611,Monday
517,2018-12-17,Panic! At The Disco,Music,41388,Monday
518,2018-12-17,The Palms,Music,50375,Monday
519,2018-12-17,Moors,Music,90081,Monday
520,2018-12-17,Drake,Music,126419,Monday
521,2018-12-17,The Record Company,Music,130913,Monday
522,2018-12-17,Manchester Orchestra,Music,136604,Monday
523,2018-12-17,Curtis Harding,Music,178280,Monday
524,2018-12-17,Kanye West,Music,203974,Monday
525,2018-12-17,The Revivalists,Music,752225,Monday
526,2018-12-17,Travis Scott,Music,1116045,Monday
527,2018-12-17,A$AP Rocky,Music,2055219,Monday
528,2018-12-18,Tom Misch,Music,0,Tuesday
529,2018-12-18,Dove Brothers,Music,679,Tuesday
530,2018-12-18,Robert White,Music,945,Tuesday
531,2018-12-18,FKJ,Music,1233,Tuesday
532,2018-12-18,Kendrick Lamar,Music,1300,Tuesday
533,2018-12-18,Kanye West,Music,1486,Tuesday
534,2018-12-18,Wilco,Music,1737,Tuesday
535,2018-12-18,Davie,Music,1977,Tuesday
536,2018-12-18,Blu & Exile,Music,1987,Tuesday
537,2018-12-18,Alice Merton,Music,2344,Tuesday
538,2018-12-18,Lewis Del Mar,Music,2682,Tuesday
539,2018-12-18,The California Honeydrops,Music,3482,Tuesday
540,2018-12-18,Inner Wave,Music,3818,Tuesday
541,2018-12-18,KIDS SEE GHOSTS,Music,4228,Tuesday
542,2018-12-18,Leon Bridges,Music,4481,Tuesday
543,2018-12-18,St. Paul & The Broken Bones,Music,5303,Tuesday
544,2018-12-18,The Strokes,Music,6365,Tuesday
545,2018-12-18,Phony Ppl,Music,7467,Tuesday
546,2018-12-18,XXXTENTACION,Music,8208,Tuesday
547,2018-12-18,La Reve,Music,8554,Tuesday
548,2018-12-18,Aloe Blacc,Music,9487,Tuesday
549,2018-12-18,Pink Floyd,Music,10709,Tuesday
550,2018-12-18,Gary Clark Jr.,Music,10719,Tuesday
551,2018-12-18,Spoon,Music,12631,Tuesday
552,2018-12-18,Peter Corry,Music,13228,Tuesday
553,2018-12-18,CRX,Music,17578,Tuesday
554,2018-12-18,Semi Precious,Music,17759,Tuesday
555,2018-12-18,Masego,Music,17856,Tuesday
556,2018-12-18,Hozier,Music,18489,Tuesday
557,2018-12-18,HONNE,Music,22198,Tuesday
558,2018-12-18,LEISURE,Music,25054,Tuesday
559,2018-12-18,A$AP Rocky,Music,32202,Tuesday
560,2018-12-18,DREAMERS,Music,63779,Tuesday
561,2018-12-18,Toro y Moi,Music,66450,Tuesday
562,2018-12-18,Allen Stone,Music,90027,Tuesday
563,2018-12-18,Bee Gees,Music,95206,Tuesday
564,2018-12-18,HOMESHAKE,Music,109174,Tuesday
565,2018-12-18,Steve Lacy,Music,118198,Tuesday
566,2018-12-18,Kali Uchis,Music,139760,Tuesday
567,2018-12-18,Sir Sly,Music,174150,Tuesday
568,2018-12-18,Cage The Elephant,Music,175493,Tuesday
569,2018-12-18,Radiohead,Music,186199,Tuesday
570,2018-12-18,Usher,Music,187320,Tuesday
571,2018-12-18,The Black Keys,Music,193653,Tuesday
572,2018-12-18,Marrow,Music,195106,Tuesday
573,2018-12-18,Mt. Joy,Music,198600,Tuesday
574,2018-12-18,Miguel,Music,200839,Tuesday
575,2018-12-18,Miike Snow,Music,212146,Tuesday
576,2018-12-18,Theophilus London,Music,213881,Tuesday
577,2018-12-18,Mars Today,Music,222221,Tuesday
578,2018-12-18,Big Sean,Music,222866,Tuesday
579,2018-12-18,Frank Ocean,Music,222912,Tuesday
580,2018-12-18,Travis Scott,Music,225370,Tuesday
581,2018-12-18,Justin Timberlake,Music,225600,Tuesday
582,2018-12-18,N.E.R.D,Music,226106,Tuesday
583,2018-12-18,Vista Kicks,Music,230000,Tuesday
584,2018-12-18,John Newman,Music,239894,Tuesday
585,2018-12-18,The Revivalists,Music,254879,Tuesday
586,2018-12-18,Sure Sure,Music,255908,Tuesday
587,2018-12-18,Tame Impala,Music,271670,Tuesday
588,2018-12-18,TOTO,Music,295893,Tuesday
589,2018-12-18,John Legend,Music,314278,Tuesday
590,2018-12-18,T.I.,Music,338853,Tuesday
591,2018-12-18,Broken Bells,Music,440339,Tuesday
592,2018-12-18,Glass Animals,Music,455423,Tuesday
593,2018-12-18,The Roots,Music,469332,Tuesday
594,2018-12-18,Coldplay,Music,571786,Tuesday
595,2018-12-18,Curtis Harding,Music,636040,Tuesday
596,2018-12-18,Portugal. The Man,Music,652598,Tuesday
597,2018-12-18,John Mayer,Music,696271,Tuesday
598,2018-12-18,Electric Guest,Music,774157,Tuesday
599,2018-12-18,Anderson .Paak,Music,1159430,Tuesday
600,2018-12-18,Young the Giant,Music,1612319,Tuesday
601,2018-12-18,The Lowe Post,Podcast,1906627,Tuesday
602,2018-12-18,The Ringer NBA Show,Podcast,2991712,Tuesday
603,2018-12-19,CRX,Music,552,Wednesday
604,2018-12-19,Gabriel Garzón-Montano,Music,952,Wednesday
605,2018-12-19,Cory Asbury,Music,975,Wednesday
606,2018-12-19,The Strokes,Music,1177,Wednesday
607,2018-12-19,Leon Bridges,Music,1482,Wednesday
608,2018-12-19,ZZ Ward,Music,1723,Wednesday
609,2018-12-19,The Lowe Post,Podcast,2282,Wednesday
610,2018-12-19,The Black Keys,Music,2391,Wednesday
611,2018-12-19,The Dip,Music,2716,Wednesday
612,2018-12-19,Spoon,Music,3481,Wednesday
613,2018-12-19,Curtis Harding,Music,5684,Wednesday
614,2018-12-19,KALEO,Music,7212,Wednesday
615,2018-12-19,Allan Rayman,Music,12225,Wednesday
616,2018-12-19,Allen Stone,Music,12476,Wednesday
617,2018-12-19,Grizzly Bear,Music,47863,Wednesday
618,2018-12-19,Lil Baby,Music,50131,Wednesday
619,2018-12-19,Lewis Del Mar,Music,57446,Wednesday
620,2018-12-19,Glass Animals,Music,70675,Wednesday
621,2018-12-19,Portugal. The Man,Music,83678,Wednesday
622,2018-12-19,Nothing But Thieves,Music,144547,Wednesday
623,2018-12-19,Broken Bells,Music,209200,Wednesday
624,2018-12-19,Electric Guest,Music,220055,Wednesday
625,2018-12-19,The Arcs,Music,232146,Wednesday
626,2018-12-19,The Roots,Music,275451,Wednesday
627,2018-12-19,Son Little,Music,296615,Wednesday
628,2018-12-19,The Ringer NBA Show,Podcast,629234,Wednesday
629,2018-12-19,St. Paul & The Broken Bones,Music,818579,Wednesday
630,2018-12-20,Trippie Redd,Music,1238,Thursday
631,2018-12-20,Kodaline,Music,1741,Thursday
632,2018-12-20,Andrew Bird,Music,1787,Thursday
633,2018-12-20,Lewis Del Mar,Music,2345,Thursday
634,2018-12-20,Bill Withers,Music,2893,Thursday
635,2018-12-20,Magic City Hippies,Music,3320,Thursday
636,2018-12-20,Local Natives,Music,3761,Thursday
637,2018-12-20,Jackson Lundy,Music,5738,Thursday
638,2018-12-20,Bon Iver,Music,5935,Thursday
639,2018-12-20,Rex Orange County,Music,6653,Thursday
640,2018-12-20,The Score,Music,6757,Thursday
641,2018-12-20,Choker,Music,7993,Thursday
642,2018-12-20,"Tyler, The Creator",Music,11192,Thursday
643,2018-12-20,Unknown Artist,Music,18990,Thursday
644,2018-12-20,Lukas Graham,Music,20702,Thursday
645,2018-12-20,A$AP Rocky,Music,26222,Thursday
646,2018-12-20,bLAck pARty,Music,74333,Thursday
647,2018-12-20,BROCKHAMPTON,Music,82401,Thursday
648,2018-12-20,Gabriel Garzón-Montano,Music,108078,Thursday
649,2018-12-20,Unknown Mortal Orchestra,Music,111827,Thursday
650,2018-12-20,James Blake,Music,127558,Thursday
651,2018-12-20,Mild High Club,Music,152715,Thursday
652,2018-12-20,Ginger Root,Music,157566,Thursday
653,2018-12-20,Syd,Music,159233,Thursday
654,2018-12-20,Huncho Jack,Music,173555,Thursday
655,2018-12-20,Jungle,Music,177516,Thursday
656,2018-12-20,Fat Night,Music,184438,Thursday
657,2018-12-20,Chelou,Music,188230,Thursday
658,2018-12-20,Shawn Mendes,Music,190866,Thursday
659,2018-12-20,Harry Hudson,Music,201982,Thursday
660,2018-12-20,Flamingosis,Music,203750,Thursday
661,2018-12-20,Moon Taxi,Music,208053,Thursday
662,2018-12-20,ODIE,Music,220007,Thursday
663,2018-12-20,The Roots,Music,220520,Thursday
664,2018-12-20,Childish Gambino,Music,231733,Thursday
665,2018-12-20,Joywave,Music,234773,Thursday
666,2018-12-20,The Arcs,Music,235320,Thursday
667,2018-12-20,Tim Atlas,Music,242547,Thursday
668,2018-12-20,Raveena,Music,251278,Thursday
669,2018-12-20,Mt. Joy,Music,251590,Thursday
670,2018-12-20,Miguel,Music,259333,Thursday
671,2018-12-20,Young the Giant,Music,288858,Thursday
672,2018-12-20,Mirror Signal,Music,317818,Thursday
673,2018-12-20,Anderson .Paak,Music,389054,Thursday
674,2018-12-20,Portugal. The Man,Music,412078,Thursday
675,2018-12-20,Broken Bells,Music,430240,Thursday
676,2018-12-20,21 Savage,Music,436846,Thursday
677,2018-12-20,Coldplay,Music,445306,Thursday
678,2018-12-20,Frank Ocean,Music,942508,Thursday
679,2018-12-20,The Lowe Post,Podcast,3646502,Thursday
680,2018-12-21,21 Savage,Music,520724,Friday
681,2018-12-22,Migos,Music,534,Saturday
682,2018-12-22,Gabriel Garzón-Montano,Music,1109,Saturday
683,2018-12-22,Portugal. The Man,Music,1407,Saturday
684,2018-12-22,BROCKHAMPTON,Music,1438,Saturday
685,2018-12-22,A$AP Rocky,Music,1509,Saturday
686,2018-12-22,"Tyler, The Creator",Music,2376,Saturday
687,2018-12-22,Glass Animals,Music,3529,Saturday
688,2018-12-22,Lewis Del Mar,Music,3552,Saturday
689,2018-12-22,The Fray,Music,54261,Saturday
690,2018-12-22,Pusha T,Music,80494,Saturday
691,2018-12-22,Vince Staples,Music,127008,Saturday
692,2018-12-22,The Roots,Music,135479,Saturday
693,2018-12-22,Frank Ocean,Music,137632,Saturday
694,2018-12-22,SiR,Music,171818,Saturday
695,2018-12-22,Broken Bells,Music,198040,Saturday
696,2018-12-22,Moon Taxi,Music,218583,Saturday
697,2018-12-22,Electric Guest,Music,237440,Saturday
698,2018-12-22,21 Savage,Music,591742,Saturday
699,2018-12-22,The Ringer NBA Show,Podcast,772907,Saturday
700,2018-12-23,Frank Ocean,Music,1068,Sunday
701,2018-12-23,Grizzly Bear,Music,2089,Sunday
702,2018-12-23,The Roots,Music,2832,Sunday
703,2018-12-23,Nohidea,Music,6213,Sunday
704,2018-12-23,The Black Keys,Music,12343,Sunday
705,2018-12-23,KIDS SEE GHOSTS,Music,17513,Sunday
706,2018-12-23,Post Malone,Music,37290,Sunday
707,2018-12-23,Son Little,Music,112872,Sunday
708,2018-12-23,Glass Animals,Music,121440,Sunday
709,2018-12-23,Jaden,Music,154456,Sunday
710,2018-12-23,Electric Guest,Music,175773,Sunday
711,2018-12-23,Teyana Taylor,Music,175937,Sunday
712,2018-12-23,Anderson .Paak,Music,209093,Sunday
713,2018-12-23,The Arcs,Music,237386,Sunday
714,2018-12-23,A$AP Rocky,Music,242746,Sunday
715,2018-12-23,Hozier,Music,259253,Sunday
716,2018-12-23,The Fray,Music,260015,Sunday
717,2018-12-23,21 Savage,Music,514678,Sunday
718,2018-12-23,The Lowe Post,Podcast,935369,Sunday
719,2018-12-23,The Ringer NBA Show,Podcast,1542114,Sunday
720,2018-12-24,Coast Modern,Music,26219,Monday
721,2018-12-24,Post Malone,Music,27919,Monday
722,2018-12-24,Capital Cities,Music,31166,Monday
723,2018-12-24,The Jump,Music,62648,Monday
724,2018-12-24,Vance Joy,Music,65443,Monday
725,2018-12-24,Broken Bells,Music,88978,Monday
726,2018-12-24,21 Savage,Music,233028,Monday
727,2018-12-24,Young the Giant,Music,242618,Monday
728,2018-12-24,Sublime,Music,253840,Monday
729,2018-12-24,The Ringer NBA Show,Podcast,692359,Monday
730,2018-12-24,The Bill Simmons Podcast,Podcast,4370616,Monday
731,2018-12-25,Anderson .Paak,Music,746,Tuesday
732,2018-12-25,Andrew Bird,Music,1369,Tuesday
733,2018-12-25,Declan McKenna,Music,1416,Tuesday
734,2018-12-25,Still Woozy,Music,1695,Tuesday
735,2018-12-25,Red Hot Chili Peppers,Music,1996,Tuesday
736,2018-12-25,The Postal Service,Music,6664,Tuesday
737,2018-12-25,Portugal. The Man,Music,10379,Tuesday
738,2018-12-25,Tim Atlas,Music,16860,Tuesday
739,2018-12-25,The Palms,Music,50841,Tuesday
740,2018-12-25,Electric Guest,Music,166200,Tuesday
741,2018-12-25,Kali Uchis,Music,207454,Tuesday
742,2018-12-25,Glass Animals,Music,254640,Tuesday
743,2018-12-25,Hippo Campus,Music,277833,Tuesday
744,2018-12-25,Yeasayer,Music,442224,Tuesday
745,2018-12-26,ZZ Ward,Music,859,Wednesday
746,2018-12-26,Cailin Russo,Music,968,Wednesday
747,2018-12-26,A$AP Rocky,Music,1114,Wednesday
748,2018-12-26,Migos,Music,1137,Wednesday
749,2018-12-26,SiR,Music,1160,Wednesday
750,2018-12-26,Cory Asbury,Music,1300,Wednesday
751,2018-12-26,Tim Atlas,Music,1880,Wednesday
752,2018-12-26,Nothing But Thieves,Music,2182,Wednesday
753,2018-12-26,Shawn Mendes,Music,2577,Wednesday
754,2018-12-26,XXXTENTACION,Music,3041,Wednesday
755,2018-12-26,BROCKHAMPTON,Music,3924,Wednesday
756,2018-12-26,Masego,Music,4052,Wednesday
757,2018-12-26,Phony Ppl,Music,8743,Wednesday
758,2018-12-26,Justin Timberlake,Music,11487,Wednesday
759,2018-12-26,The Fray,Music,14766,Wednesday
760,2018-12-26,KIDS SEE GHOSTS,Music,19040,Wednesday
761,2018-12-26,Luniz,Music,48223,Wednesday
762,2018-12-26,Electric Guest,Music,49460,Wednesday
763,2018-12-26,Lil Baby,Music,101285,Wednesday
764,2018-12-26,21 Savage,Music,106688,Wednesday
765,2018-12-26,Joywave,Music,138205,Wednesday
766,2018-12-26,ILLENIUM,Music,163114,Wednesday
767,2018-12-26,Frank Ocean,Music,186257,Wednesday
768,2018-12-26,NoMBe,Music,218386,Wednesday
769,2018-12-26,The Arcs,Music,232146,Wednesday
770,2018-12-26,Curtis Harding,Music,234800,Wednesday
771,2018-12-26,Glass Animals,Music,262539,Wednesday
772,2018-12-26,The Black Keys,Music,278106,Wednesday
773,2018-12-26,Huncho Jack,Music,367457,Wednesday
774,2018-12-26,Son Little,Music,833419,Wednesday
775,2018-12-26,The Ringer NBA Show,Podcast,3286121,Wednesday
776,2018-12-27,Reply All,Music,12113248,Thursday
777,2018-12-28,Fall Out Boy,Music,1343,Friday
778,2018-12-29,ZZ Ward,Music,1996,Saturday
779,2018-12-29,Radiohead,Music,7690,Saturday
780,2018-12-29,The Lowe Post,Podcast,36408,Saturday
781,2018-12-29,"Tyler, The Creator",Music,50332,Saturday
782,2018-12-29,Dayglow,Music,75116,Saturday
783,2018-12-29,The Roots,Music,119064,Saturday
784,2018-12-29,Electric Guest,Music,162407,Saturday
785,2018-12-29,JP Cooper,Music,177947,Saturday
786,2018-12-29,Anderson .Paak,Music,209093,Saturday
787,2018-12-29,ODIE,Music,220007,Saturday
788,2018-12-29,Drake,Music,238614,Saturday
789,2018-12-29,Nothing But Thieves,Music,317130,Saturday
790,2018-12-29,A$AP Rocky,Music,345346,Saturday
791,2018-12-29,Travis Scott,Music,523161,Saturday
792,2018-12-29,21 Savage,Music,546526,Saturday
793,2018-12-29,Young the Giant,Music,762690,Saturday
794,2018-12-29,Nickelback,Music,1556771,Saturday
795,2018-12-29,Fall Out Boy,Music,2172336,Saturday
796,2018-12-31,Shakey Graves,Music,0,Monday
797,2018-12-31,Wale,Music,0,Monday
798,2018-12-31,Lee Fields & The Expressions,Music,789,Monday
799,2018-12-31,Masego,Music,975,Monday
800,2018-12-31,Run The Jewels,Music,981,Monday
801,2018-12-31,Jordan Rakei,Music,1068,Monday
802,2018-12-31,Jay Rock,Music,1253,Monday
803,2018-12-31,Sugar Ray,Music,1300,Monday
804,2018-12-31,BlocBoy JB,Music,1323,Monday
805,2018-12-31,JID,Music,1323,Monday
806,2018-12-31,Lil Uzi Vert,Music,1416,Monday
807,2018-12-31,Mura Masa,Music,1474,Monday
808,2018-12-31,Jaden,Music,1602,Monday
809,2018-12-31,JP Cooper,Music,1671,Monday
810,2018-12-31,A. J. LeGrand,Music,1695,Monday
811,2018-12-31,Nico Yaryan,Music,1718,Monday
812,2018-12-31,Vacationer,Music,1741,Monday
813,2018-12-31,Steve Lacy,Music,1764,Monday
814,2018-12-31,Dayglow,Music,2182,Monday
815,2018-12-31,Yeasayer,Music,2182,Monday
816,2018-12-31,Rex Orange County,Music,2345,Monday
817,2018-12-31,"Tyler, The Creator",Music,2530,Monday
818,2018-12-31,Kodaline,Music,2647,Monday
819,2018-12-31,Future,Music,2739,Monday
820,2018-12-31,The Shins,Music,2739,Monday
821,2018-12-31,Quinn XCII,Music,3018,Monday
822,2018-12-31,Coast Modern,Music,3041,Monday
823,2018-12-31,Danny Brown,Music,3691,Monday
824,2018-12-31,The Roots,Music,4056,Monday
825,2018-12-31,The Lagoons,Music,4109,Monday
826,2018-12-31,Arcade Fire,Music,4156,Monday
827,2018-12-31,Andrew Bird,Music,5473,Monday
828,2018-12-31,Diddy - Dirty Money,Music,5526,Monday
829,2018-12-31,Sure Sure,Music,5757,Monday
830,2018-12-31,Gucci Mane,Music,6245,Monday
831,2018-12-31,A$AP Mob,Music,7406,Monday
832,2018-12-31,Kendrick Lamar,Music,7774,Monday
833,2018-12-31,Playboi Carti,Music,7824,Monday
834,2018-12-31,Father John Misty,Music,8195,Monday
835,2018-12-31,John Mayer,Music,8416,Monday
836,2018-12-31,J. Cole,Music,8740,Monday
837,2018-12-31,KALEO,Music,9284,Monday
838,2018-12-31,Post Malone,Music,9356,Monday
839,2018-12-31,Peach Pit,Music,9357,Monday
840,2018-12-31,Foster The People,Music,11293,Monday
841,2018-12-31,Kodak Black,Music,13209,Monday
842,2018-12-31,Curtis Harding,Music,14650,Monday
843,2018-12-31,Kali Uchis,Music,17113,Monday
844,2018-12-31,Kanye West,Music,17739,Monday
845,2018-12-31,Everlast,Music,24473,Monday
846,2018-12-31,The Head and the Heart,Music,26911,Monday
847,2018-12-31,Buddy,Music,28032,Monday
848,2018-12-31,Mt. Joy,Music,28629,Monday
849,2018-12-31,The Lowe Post,Podcast,31415,Monday
850,2018-12-31,The Palms,Music,39470,Monday
851,2018-12-31,Hippo Campus,Music,39635,Monday
852,2018-12-31,Moon Taxi,Music,40354,Monday
853,2018-12-31,Spooky Mansion,Music,42020,Monday
854,2018-12-31,Riff Raff,Music,48669,Monday
855,2018-12-31,More or Less: Behind the Stats,Music,64644,Monday
856,2018-12-31,Migos,Music,70222,Monday
857,2018-12-31,Tim Atlas,Music,73073,Monday
858,2018-12-31,Eternity Forever,Music,89629,Monday
859,2018-12-31,Tall Black Guy,Music,102798,Monday
860,2018-12-31,Anderson .Paak,Music,103675,Monday
861,2018-12-31,Unknown Artist,Music,124651,Monday
862,2018-12-31,Moby,Music,135449,Monday
863,2018-12-31,Beach Fossils,Music,146293,Monday
864,2018-12-31,Mac Miller,Music,150117,Monday
865,2018-12-31,Ari Lennox,Music,150133,Monday
866,2018-12-31,Flamingosis,Music,150836,Monday
867,2018-12-31,ScHoolboy Q,Music,154758,Monday
868,2018-12-31,Andy Pickett,Music,172333,Monday
869,2018-12-31,Joywave,Music,183524,Monday
870,2018-12-31,Tame Impala,Music,185433,Monday
871,2018-12-31,Frank Ocean,Music,189832,Monday
872,2018-12-31,Metro Boomin,Music,190327,Monday
873,2018-12-31,Son Little,Music,196718,Monday
874,2018-12-31,The Fray,Music,198840,Monday
875,2018-12-31,6LACK,Music,199253,Monday
876,2018-12-31,Andrew Applepie,Music,201056,Monday
877,2018-12-31,Diddy,Music,203847,Monday
878,2018-12-31,Max Frost,Music,206533,Monday
879,2018-12-31,Nick Murphy / Chet Faker,Music,211760,Monday
880,2018-12-31,DJ Premier,Music,211860,Monday
881,2018-12-31,Mobley,Music,212142,Monday
882,2018-12-31,ODIE,Music,220007,Monday
883,2018-12-31,Childish Gambino,Music,225948,Monday
884,2018-12-31,Phony Ppl,Music,231538,Monday
885,2018-12-31,Young Thug,Music,231771,Monday
886,2018-12-31,Incubus,Music,232453,Monday
887,2018-12-31,Spoon,Music,238346,Monday
888,2018-12-31,Red Hot Chili Peppers,Music,240360,Monday
889,2018-12-31,2 Chainz,Music,250865,Monday
890,2018-12-31,The Growlers,Music,251374,Monday
891,2018-12-31,Miguel,Music,253346,Monday
892,2018-12-31,21 Savage,Music,257301,Monday
893,2018-12-31,Vance Joy,Music,259630,Monday
894,2018-12-31,Portugal. The Man,Music,264056,Monday
895,2018-12-31,Coldplay,Music,265586,Monday
896,2018-12-31,Kid Cudi,Music,285520,Monday
897,2018-12-31,A$AP Rocky,Music,306805,Monday
898,2018-12-31,Huncho Jack,Music,329814,Monday
899,2018-12-31,SiR,Music,352398,Monday
900,2018-12-31,Big Sean,Music,358070,Monday
901,2018-12-31,Sheck Wes,Music,436315,Monday
902,2018-12-31,Electric Guest,Music,469504,Monday
903,2018-12-31,Young the Giant,Music,480340,Monday
904,2018-12-31,My Morning Jacket,Music,494340,Monday
905,2018-12-31,Drake,Music,567239,Monday
906,2018-12-31,Travis Scott,Music,567858,Monday
907,2018-12-31,Gabriel Garzón-Montano,Music,580992,Monday
908,2018-12-31,Meek Mill,Music,658318,Monday
909,2018-12-31,A$AP Ferg,Music,687005,Monday
910,2018-12-31,Broken Bells,Music,723780,Monday
911,2018-12-31,Glass Animals,Music,746790,Monday
912,2018-12-31,Quavo,Music,814042,Monday
913,2018-12-31,The Arcs,Music,889132,Monday
914,2018-12-31,Radiohead,Music,1212214,Monday
915,2018-12-31,Reply All,Music,1626464,Monday
916,2018-12-31,The Revivalists,Music,2171549,Monday
917,2018-12-31,The Ringer NBA Show,Podcast,3534030,Monday
918,2019-01-01,Lupe Fiasco,Music,1184,Tuesday
919,2019-01-01,Magic City Hippies,Music,3738,Tuesday
920,2019-01-01,Kanye West,Music,4713,Tuesday
921,2019-01-01,Fruit Bats,Music,5246,Tuesday
922,2019-01-01,John Mayer,Music,14070,Tuesday
923,2019-01-01,The Internet,Music,14441,Tuesday
924,2019-01-01,Sublime,Music,20200,Tuesday
925,2019-01-01,Kendrick Lamar,Music,30161,Tuesday
926,2019-01-01,Tennis,Music,65535,Tuesday
927,2019-01-01,bLAck pARty,Music,74333,Tuesday
928,2019-01-01,Glass Animals,Music,92246,Tuesday
929,2019-01-01,"Tyler, The Creator",Music,95402,Tuesday
930,2019-01-01,21 Savage,Music,128708,Tuesday
931,2019-01-01,Local Natives,Music,142501,Tuesday
932,2019-01-01,Orion Sun,Music,143495,Tuesday
933,2019-01-01,Anderson .Paak,Music,149356,Tuesday
934,2019-01-01,Travis Scott,Music,173197,Tuesday
935,2019-01-01,APRE,Music,173586,Tuesday
936,2019-01-01,Metro Boomin,Music,174220,Tuesday
937,2019-01-01,Blackstreet,Music,176471,Tuesday
938,2019-01-01,Curtis Harding,Music,203480,Tuesday
939,2019-01-01,Big Sean,Music,222360,Tuesday
940,2019-01-01,Sure Sure,Music,235737,Tuesday
941,2019-01-01,Young the Giant,Music,237796,Tuesday
942,2019-01-01,ScHoolboy Q,Music,313573,Tuesday
943,2019-01-01,Jay Rock,Music,315099,Tuesday
944,2019-01-01,A$AP Rocky,Music,336000,Tuesday
945,2019-01-01,Drake,Music,446147,Tuesday
946,2019-01-01,Logic,Music,468622,Tuesday
947,2019-01-02,Lake Street Dive,Music,278,Wednesday
948,2019-01-02,Lee Fields & The Expressions,Music,905,Wednesday
949,2019-01-02,Allen Stone,Music,952,Wednesday
950,2019-01-02,Shakey Graves,Music,952,Wednesday
951,2019-01-02,Dan Auerbach,Music,1625,Wednesday
952,2019-01-02,Phony Ppl,Music,1625,Wednesday
953,2019-01-02,Nick Murphy / Chet Faker,Music,2786,Wednesday
